,content,upvote,polarity,subjectivity,topics
1136,"followings are from our history book, please ignore my terrible English1 population. 1.4billion labor resources provided large economy potential, especially in 1980s.2 infrastructure construction. You know, as a socialism country, and for history political case, we have completed industry system. Which is the base of technology improving3 Chiese culture.Hardworking, staying power and family honor.4 centralism government . if you can realize the disadvantage of multiply-party system you will know my mean5 system education and cruel talents selection mechanism.6…I'll add later",2,-0.32321428571428573,0.6910714285714286,0.9836863257379049
1137,"Since last few years Indian media started reporting on brazen Chinese incursions in Indian territory, preventing Pakistani terrorists from facing action at Global forums. Since then I have developed some apathy towards Chinese products and I started looking to ‘Made In India’ products or ‘Made In Elsewhere’ Product even though It cost me more with less features than what was offered by Chinese products.Made In India tag made me purchase this.Since the question relates to Festivals, So I will focus my answer this.Diwali:I purchased lamps made by local orphanage though it cost me 200 more than similar Chinese Product.All the electrical lighting were ‘Made In China’ Hence I refused to buy. But my younger brother bought it from somewhere without my knowledge.Chinese electrical diya.I bought this instead, earthen lamp with mustard oil as fuel.Even the godless Chinese are selling gods to us.I bought Indian made Gods instead.Holi is again a big Indian Festival with large Chinese presence.I presented the kids of my family with this Pichkari, made from Bamboo.Made In India Crackers are twice as costly in the Indian Market than made in China ones.Gifts are an integral part of Festivities especially for Children's and I have found it impossible to keep Children’s in good humor without Chinese Products.",3,0.046997929606625265,0.22443064182194614,0.7800010328530589
1138,"We are constantly seeing Chinese products being sold in India , which are originated are typically Indian in nature, like fireworks for Diwali, color guns for Holi, lamps and string lights for decorating during Diwali and other festivals.But the icing on the cake is the import of figurines of Indian deities.These figurines are exquisitely made and are a lot cheaper than the ones available locally. My guess is that the local products made of clay need too much man hours to make and that raises the cost of production. I am not advising you to forsake buying Chinese products but to counter the move by improving our own production methods. Possibly Indians can use mechanised molding methods to make the same in clay and to develop a 3D printing device to color the clay figures with automated 3D color printers using bio-degradable colors.The pictures below come from a brochure from CHINA WILLKEN ARTS & CRAFTS LIMITED",0,0.13120748299319726,0.3625850340136055,0.8669418674599303
1139,"In terms of market size, this is a tiny market. For the Chinese, it would be even tinier.But it underscores the fact that our firecracker technology remains stagnant, while the world has leaped ahead. Smoke pollution? They have even addressed that, they do firecrackers as a laser show.Their machine made figurines of gods and goddesses are making our artisans obsolete, just like steam power, spinning jenny and flying shuttle made our textiles obsolete in the 18th-19th century.India and China both had artisan and craftsmen based economy. The industrial revolution made both obsolete. China has leaped back and they file for more patents than the US. While we have remained stuck to traditions and grandpa’s tales.",0,0.125,0.25,0.5611001306064753
1140,"Logically, items of local festivities should be cheapest when sourcing locally; but if such consumer good would be cheaper sourcing from imported sources, then something really wrong with the local production-supply-retail chain.Look, nobody would waste time or resources to“dump” onto such consumer goods market sector. India really to look into themselves to sort it out.And if you don’t fix the problem at home soon enough, in a decade or so such goods will more likely coming from Vietnam or Cambodia or Bangladesh instead of China, because they’re phasing out lower-tier manufacturing sectors at home.",1,0.06785714285714285,0.3892857142857143,0.9382172804489338
1141,"Holi gets its name from Holika, the demoness sister of evil King Hiranyakashyap in Hindu mythology. As the story goes, the villainous king tried to forbid his son Prahlad from worshiping one of the Hindu gods, Vishnu, but Prahlad persisted despite his father. So the king ordered Prahlad and Holika (who was immune to fire) to sit on a pyre, a wooden structure for burning a body as part of a funeral or execution. When the flames struck, Holika burnt to death in spite of her immunity to fire, and miraculously Prahlad prevailed because he called on the help of Lord Vishnu. So Holi celebrations serve as a reminder of the triumph of good over evil, reflecting the Hindu belief that faith and devotion leads to salvation that can be attained by everyone who believes.",0,-0.325,0.65,0.9415347912125098
1142,"Duncan has already given an excellent answer. Colourful festivities of India may not even contribute 0.001 of their GDP. Even US imposing 25 percent import duty of steel imports hardly affects China.Let us be ashamed that even such lower end products are not produced in India, cheaper than the landed cost of imports from China.",0,0.23611111111111108,0.6805555555555555,0.7198228053084001
1143,"Step back a bit. What is the impact of being dependent on any country’s product? It is not only China, though today China is the subject of this issue. If a country becomes too dependent on another without any countervailing economics, it will, of it’s own accord, eventually die economically. That’s why balanced trade is healthy for world economics. Case in point: The United States has a trade deficit in excess of $300 billion with China. It has had this problem building for at least the last 10 years or so. Why? There are several, but in generalizing, it is because the US doesn’t have competitive products to sell to China. Digging into the details, what is the US good at? Technology. What’s missing in US exports to China? Technology. Why? The US is fearful of technology transfer to China and it’s costs are high. Funny thing is that, on balance, what the US doesn’t supply to China, China gets from Europe, Israel, Russia, Japan, South Korea, and Taiwan….technology product. What is the number one import to China from the US? Grains and their oils. What countries produce similar products? Most developing countries like Brazil, Argentina, Russia, Australia, etc. So, what’s the outcome? For the US, death by a thousand cuts. For China, replacement of US products that the US no longer produces or prices that make them uncompetetive. Trump has started a trade war by placing tariffs on solar panels, washing machines, steel, and aluminum. It would appear from past rhetoric and the US trade imbalance, his target is China. But, he missed. Though China is impacted, others are more impacted. In the case of solar panels, most panels imported into the US come from Malaysia and South Korea. The washing machines made by LG and Samsung are South Korean. The largest exporter of steel and aluminum into the US is Canada. He recently targeted European luxury cars. In my opinion, he has stirred up a storm. Why is he missing his intended target on trade? Is this just another transient crisis to move attention from what is bothering him? Is Mueller getting to close for Donald’s comfort? Is his world crumbling? His White House staff is leaving in droves, his estrangement with his wife, his declining popularity, North Korea and South Korea are negotiating without him, and the fear of what Mueller might bring out when the’ Russian collusion’ investigation ends. It just could be Trump’s false flag. So, while we are derailed with confusion, the real issue of trade imbalance continues to fester. The trade war that Trump is creating will probably make things for trade and our domestic economy worse. With tariff increases, domestic costs will rise. The ‘peanut’ increases to the middle class by the recent passage of the tax act will be nothing but an illusion. The clock is ticking for an end that will explode and either a reset of the American dream or be the beginnings of the American nightmare.China Balance of Trade | 1983-2018 | Data | Chart | Calendar | Forecast",7,0.04222222222222222,0.35727272727272724,0.7260939318009423
1144,You are satisfied with cheap goods,0,0.45,0.85,0.833035478517262
1145,"Ban foreign scientists. They are a threat to our national security and a gift to the developing world. How did China’s technology rise so fast? Look at the masters/phd students. More than 80% are Chinese. We’re training them with our knowledge, which then become advantages in economic competition. The same thing is now happening with Indian scientists. After that, we need to focus on steel and coal production. Everyone needs those products. At scale, America is unbeatable.",1,0.12916666666666665,0.25833333333333336,0.8835231314962454
1146,"The US never lost it. China’s GDP is still far behind and their growth is slowing. In fact, China today hasn’t even hit where the US was 10 years ago.China GDP | 1960-2018 | Data | Chart | Calendar | Forecast | NewsUnited States GDP | 1960-2018 | Data | Chart | Calendar | Forecast | News",0,-0.15000000000000002,0.85,0.02757906675468084
1147,"Knuckle under, work hard and stop marauding around looking for butt to kick, it needs to STFU for twenty years and reinvent itself to be competitive mid to long term, it will wing it short term but its demise will be inevitable if it keeps on this path. It will go down as the shortest global empire ever.",0,-0.07103174603174603,0.3615079365079365,0.9650884297146238
1148,Reference:China GDP | 1960-2018 | Data | Chart | Calendar | Forecast | News,1,0.0,0.0,0.10117157325003433
1149,"I pray to Zeus, Odin, Osiris, Cthulhu, all powerful Atheismo, Satan, and anyone that’ll listen that he doesn’t. Not only is it an insult to China, it’s a deal attempt that will undermine confidence in American Treasury Securities, and will hurt the dollar like little else could.Chinese held securities aren’t an issue. We can always pay for publicly held debt. China bought Treasury Securities knowing full well the terms under which they would be paid, and knowing that they would be paid in a currency that can be created out of thin air to pay it (their currency works the same way; this is no secret). Trying to alter the terms of those bonds in any way would make future offerings of those bonds less attractive.Since bonds are the primary money creation tool for the US public, this would reduce our ability to increase the money supply in real terms. It would hurt trade (people wouldn’t want dollars). It would create inflation at home while simultaneously creating a drop in the value of the dollar abroad.Since the terms already include lower payments if they are cashed in early, this half cocked idea is both unnecessary and possibly financially suicidal.",4,0.012731481481481479,0.4009259259259259,0.9914323303266965
1150,"The Chinese do not hold a special class of Treasuries, as such, it would be impossible to discriminate against them. Defaulting on a debt denominated in your own sovereign currency, (that you are free to just print more to satisfy the debt) is a deliberate act to destroy the county’s credit rating, not a serious financial strategy.",1,0.11571428571428573,0.5038095238095238,0.9684287402743103
1151,"Even if he did, which I really, really doubt, what makes you think China will take that deal?In December 2017, China owned $1.2 trillion of U.S. debt. It's the largest foreign holder of U.S. Treasury securities. The second largest holder is Japan at $1.1 trillion. Both Japan and China want to keep the value of the dollar higher than the value of their currencies. That helps keep their exports affordable for the United States, which helps their economies grow. That's why, despite China's occasional threats to sell its holdings, both countries are happy to be America's biggest foreign bankers. China replaced the United Kingdom as the second largest foreign holder on May 31, 2007. That's when it increased its holdings to $699 billion, outpacing the United Kingdom's $640 billion.Selling it to anyone would be extremely foolish. They pretty much own the US.",2,0.13333333333333333,0.43333333333333335,0.40783522465473065
1152,"This outcome is really inconceivable. Failing to repay the face value of a US bond would amount to default, which is forbidden by the US Constitution, and, anyway, entirely unnecessary.A more practical expedient, if the United States wanted to repudiate the real value of its debt, would be to inflate the currency by spending without borrowing. In essence, the government prints money and spends it with abandon. This would lead to rapid inflation. Eventually, this could reach the point where a loaf of bread costs $1 billion. In that case, even a debt of $2 trillion to China would be easily repayable, given the productivity of the American economy, since it would amount to only about $4,000 in real 2018 dollars.Of course, this kind of inflation would wreck the global financial system and the status of the US dollar as the leading global exchange and reserve currency, and it would wipe out the savings of anyone holding mainly financial assets, but in a pinch, it would eliminate any debt problem.",0,0.1641025641025641,0.3583333333333334,0.904433226865699
1153,"Will the nuclear arms race between China and the USA, and the communist bullying by China of smaller economies globally, lead to the fall of the United Nations?Let us dissect the question, it can be breaking down to three parts; (1) It assumes that there is a nuclear arms race between China and the US, (2) It insinuates that China is bullying smaller countries, (3) It implies as a result of the above, that the UN will fall.All parts of this question are fundamentally weak.First: it presumed there is a nuclear race between China and the US. According to US experts’ estimates, China has about 250-400 nuclear war heads, which is only loose change compare to the US’s 7000+. China’s nuclear objective is defensive deterrent, that’s the reason why it is the only nuclear power to solemnly declare NO FIRST USE policy.China quietly observed the race between USSR and USA; if one country produced enough nuclear war heads to destroy the earth 10 times then the other will try its hardest to produce enough to destroy it 20 times, and the other will do it for 30 times and so on and so forth, which ended ( or at least contributed) with the collapse of the USSR more than a quarter century ago. China is too wise and pragmatic to enter into a race that it deemed a waste of resources and no winner.Second: China does not bully smaller countries; the perceived bullying by China reported in the western media is the exaggeration of the “China Threat” theory. As we all know, China has 14 neighbours; China has reached the border agreement with 13 of them through peaceful negotiations, smaller countries usually received more favourable terms. The only unresolved dispute is with India, the problem is too complicated to discuss here, but the main reason being the arbitrarily drawn border lines by the British, the colonial master of India, during a time when China was the “Sick Man of Asia” and when England was the empire where the “Sun Never Sets”, how equitable these border lines were drawn up is up to any body’s surmise. As for the south china sea disputes, China has historically claimed these islands; being the first to name them, first to explore them, being the first country to have thousands of fisherman making a living in thses waters etc. As recently as 1945, at the end of WW2, it was the US brought Chinese officials to reclaim these islands (China was so poor that it did not even have any sea worthy vessels),Third: Due to the fact that the US and the USSR did have a nuclear arms race during the cold war, and that the US has been bullying the smaller countries ever since the Monroe Doctrine, UN did not fall. Some super powers frequently disrespect the UN decisions (eg. invasion of Iraq wasn't authorized by UN) rendering it not able to function at its expected level or efficiency. Unfortunately, that’s life, might is still largely right.",2,-0.022554334554334563,0.4453528693528694,0.7102399924461051
1154,"Another question from a parallel reality! I “love” these.First of all, China is not in a nuclear arms race with America. That was the Soviet Union. Yes, I know, the Soviet Union disappeared in 1991 and the Cold War has officially been over since 1989. So who's this nuclear arms race with again? Oh, that's right! Nobody. The arms race is over.China and the USA get along fine. They pretty much have a codependent relationship at this point as China's biggest trade partner is the USA and they rely on this trade to continue. Likewise, the USA is massively dependent on China. There is not a lot of room here for real conflict.As for China's “communist bullying” China is mainly engaged in capitalist hussling. Its relationship with many economies is one of “sell us resources please and we will invest in your country-big time”. It's classic capitalist deal-making.Of course the Chinese are happy to do business with autocrats and dictators. Business is business and the Chinese couldn't care less about politics- least of all communism. The Chinese openly advise governments to squash any communist rebels in their countries. Communism is bad for business.In everything they do, the Chinese do exactly what the US has always done, only without the hypocrisy of pretending to care about human rights.As for the United Nations, why would it fall? the UN keeps ticking along ad it always has, doing its projects and trying to ignore the fact that, on the level of international relations and diplomacy, it is largely a huge irrelevancy and has been for over 2 decades.",4,0.09386446886446889,0.42380952380952375,0.909167103822824
1155,"The most likely cause of the “fall” of the UN is the continued failure of the USA to support its ideals and to pay the subscriptions needed to support it.President Wilson proposed the League of Nations and then had the idea promptly undermined by Congress and the Senate until it failed. President Roosevelt proposed the UN but, since Eisenhower, American support has been steadily reduced by every President, Democrat or Republican. There are even Americans who genuinely believe that the UN has plans to deploy forces in the USA and stage some kind of coup. This is lunacy but it affects the USA’s attitude to the UN.",0,0.10625,0.5,0.7566945287995033
1156,"There is no “nuclear arms race” between China and the US. Admittedly one would be good for the American economy because the US government would have to spend tons of “government money” on building hundreds of new nuclear weapons so that the US had as many nuclear weapons as the 260 that the PRC has but it is really important not to let China have more nuclear weapons than the US has. Right?One man’s “bullying” is another man’s “advocating” and the US has been “advocating” the ultimate priority of the American economy over the economies of smaller economies for the past 100 years. The US is still “advocating” that position. The difference is that, under the leadership of Mr. Trump, the US government isn’t attempting to hide the fact that it wants all of the other world’s economies to be subservient to the needs/wants of the American economy.As long as the United States of America has a veto over the actions of the only portion of the United Nations which can actually do anything (“statements of disapproval” have no effect whatsoever) - the UNSC - then the UN is likely to continue to exist. The US government isn’t likely to give up its veto power in the UNSC.Does that help?",0,0.11174242424242425,0.4877525252525252,0.33914396234811767
1157,"Because Chinese individuals are getting more money substantially :b.China has a market economy where real commodities are traded, there are real producers and consumers, and wealth is generated in this market process while the productivity of producers is also steadily increasing.",0,0.21333333333333332,0.32,0.9633081372690158
1158,"Your question indicates you do not follow the news. Read the news and you will find that Xi has conducted a eliminate poverty drive thru out the country. This drive is serious, deep and thorough and hundreds of millions of people were rid of poverty thru numerous means, many of which varies according to different locations. Xi has stated that many times that in this drive, not a single citizen who is poor would be left out. Many officials who pocketed the funds for elimination of poverty were punished with different means. the campaign calls for completion of the drive by 2020. It is an historic achievement, no country ever in history has eliminated poverty for millions of people. It would also show how other countries like third world countries could do similar things for their citizens.",0,0.04515873015873016,0.3903968253968254,0.9874460743735181
1159,"A2A. I do not know exactly what message(s) was sent, since it is very much depends on how people interpret the “message”. Also how people think and what they say may not be in-line anyway.If you read other posts, funny enough, some Western news were not so alarmed, I think the thinking is that Xi was very powerful anyway, whether he stay upfront or he holds on power after ‘retirement’ may not be so significant; and the main point I saw was that who would take over next round (instead of Xi) would be (maybe greater) uncertainty anyway, at least we know Xi now. As some other people had said, the ‘maximum terms’ practice is not necessarily the ‘norm’ anyway, USA has this but Germany hasn’t.In any case, the ‘fixed term’ practice does have certain ‘comforting’ factor, it is a safeguard in a way, which was why it is adapted in some countries. What Xi did may have positive reasons, but what we have to face is some potential danger this brings to the future, may not actually be Xi himself but maybe someone else …What happened with Hu and Jiang (the previous 2 ‘presidents’) before was that Jiang did hold on to his power after retirement, so this ‘term’ “thing” not so much of a ‘safeguard’ anyway, it is how the group of leaders interact with the Party Secretary (Xi) that’s more important. (I would not like to speculate whether it is indeed just ‘one vote’ at that level, but I would not doubt the wisdom of the Chinese. In Chinese history, even the power of the emperor been checked by the officials/ministers, seemed even at the darkest hours there were still many good people behind .. anyway, now in the ‘speculative’ areas.)Anyway, the ‘face card’ still the same, even the ‘lifetime’ implication is just speculation. Yes, one party rule, but is it really ‘one man’ … still a lot of speculations. So, far, as I had said, not too ‘outrageous’ from what I read, but still a ‘danger move’ but whether it added ‘uncertainty’ or ‘certainty’ I think it’s neutral.Regarding “roll back” … what this move really means is that Xi and those who brought the idea, wish to maintain the momentum of certain policies, rather than ‘roll back’",1,0.09028537252221465,0.43613978127136016,0.994510158584932
1160,Possibly the same message as:the UK (which doesn’t have “term limits”);Canada (which doesn’t have “term limits”);Australia (which doesn’t have “term limits”);Belgium (which doesn’t have “term limits”);Spain (which doesn’t have “term limits”); orSweden (which doesn’t have “term limits”);send.Or possibly the same message as:Botswana (which does have “term limits”);Ethiopia (which does have “term limits”);Cuba (which does have “term limits”);Haiti (which does have “term limits”);Afghanistan (which does have “term limits”);Iran (which does have “term limits”);Armenia (which does have “term limits”);Cyprus (which does have “term limits”);Kiribati (which does have “term limits”); orVanuatu (which does have “term limits”);send.,0,0.0,0.5625,0.8319820581516861
1161,"If one reads the news release from the announcement, he or she will see many buzzwords such as “communist party” and “state-run media.” A rule of thumb is that if you see one or more of those words used to describe a country, it's likely not a free country, although China does have a “constitution” that is revered far less than our own in the U.S.The changes to removing term limits won't do much for the country as it will simply be a continuation of the status quo and the nation will continue to face some of the same problems of population control and Climate Change, among others.As for the outside world looking in, we will continue to do business. Our economies are too dependent on each other not to, despite what protectionist Americans espouse.",0,0.10833333333333334,0.49798534798534794,0.9858334732168111
1162,I am uneasy about it in that it feels like this change undermines the stability around peaceful transfer of power that China has enjoyed. It feels like one more sign of the way the new multi polar world is both more authoritarian and more brittle.We'll see where it goes I guess.,1,0.32900432900432897,0.48636363636363633,0.9635024407018528
1163,"It would very probably reduce the effectiveness of their policies.In democracies around the world we’re afraid of unlimited terms in the ‘top post’ in countries and that because our ‘elites’ have sent us to the brink too often in the distant past - look at WW I. It was started because relatives, one in England and the other in Germany, had a falling out. Millions died because of a family quarrel! Insane but that’s what happened in Europe a lot and our sacrosanct ‘ways of acting’ were almost written in stone to stop power resting in the hands of nobles, corporations, and individuals for too long.Not so in China. China made a decision, it seems, to allow competent people to continue in position of high political power for as long as they remain effective. This seems a far better approach than limited terms where you can get right of incredible competent politicians because you’re afraid that they may become dictators.Democracies have the power to vote incompetents out and that’s the power that should be used to retire useless politicians - happens at the lower levels of government why not at the top as well?",3,0.06445616883116884,0.5239502164502164,0.9892819427572679
1164,"Which limit? I personally think China would make a quantum leap in status and influence by removing the North Korean government. They could re-unite the North and South, after requiring all foreign troops to leave, and allowing Korea to choose it's own allies.",0,0.15833333333333333,0.47500000000000003,0.43251356398447405
1165,"For many years now China's communist party has adhered to socialist views and methods in a Socialist Market Economy. However, China is far from isolated from global trade and its involvement in the market could show leanings towards capitalism despite their government’s strong beliefs otherwise.",2,0.2583333333333333,0.5583333333333333,0.9621546884724688
1166,"It is a very very useless and stupid action.The real power person of PRC is always the chairman of CPC while president is an honor position looks very important. Just like what happened at HU Jintao’s presidency time, JIANG Zemin still controlled the CPC.While presidency terms is limited to no more than two in constitution, the terms of Chairman of CPC is unlimited.Then considering the age of Member of the Standing Committee of the Political Bureau of the CPC Central Committee after the Cultural Revolution and also very important the unspoken rule of it that you can only be elected and stay in the committee before the age of 68, there will be few of people can stay 3 terms of presidency.Thus, come to conclusion, that in short term, it is very useless to waive term limit in constitution because that it will change nothing on power structure. However, it will do very bad influence and damage in long term to politic stabilization. 55–70 is the golden age for politicians that they are experienced, full of energy, willing to achieve some goal, balance at cautious and taking active action, willing to listen to others suggestion. Over that period of age, everything of a man will be soon turn to ugly side by degree. On the other side, if it even goes further to break the unspoken rule, it will kill a lot of other party member's political life who has possibility and eager to enter top central authority. After all, CPC is not autocratic internal and has some different factions.I do not think it will change anything in administrative policy of China because that it is still Xi’s term of presidency and chair of CPC. However, it is a bad sign for party internal stabilization in long term.Like Lao-tsu told in his book, “Governing a large country such as cooking a small fish.”. If everything works well, do not change it easily.",3,-0.028901098901098887,0.47841269841269823,0.9944311947122025
1167,"I can’t say i’m surprised, it’s been clear for a while that Xi wants to be the paramount leader of modern China. As for its impact on politics and the economy, I can only imagine it will continue on its current track. I’m more interested in how it will affect China’s foreign policy and based off of Xi’s current record, it seems he will only continue getting more and more aggressive in his rebuilding of this neo-Chinese empire or whatever you want to call it.",3,0.17115384615384616,0.5083333333333334,0.9777704787016884
1168,"From humility, but maintaining national identity [AKA government perogatives].China is a country that “can say NO”, as opposed to Japan late-1980s. The current China has all the technology & global pulpit to lead the global dialogue since the USA continues its decline.",3,0.0,0.13333333333333333,0.6331225330645717
1169,"Chinese felt irritated when being greeted with Konnichiwa by the Europeans on their overseas trips.But now, You are greeted by the Chinese salesperson in the stores when visiting Japan.",3,0.0,0.0,0.7838470270333634
1170,"Anbang, along with HNA and Dalian Wanda, has been the biggest buyers of non-productive assets offshore from China, using leverage to “expand” their holdings. This represented a risk to the stability of the Chinese financial system and the Chinese government promptly took actions. With HNA and Dalian Wanda, pressure with applied through the lenders, through squeezing working capital, forcing these reckless institutions to sell off-shore assets and reduce borrowings. In the case of Anbang, it was more difficult to go via this route because its source of funding was not the banking sector but the shadow banking arena. The authorities clamped down on shadow banking in the last 2 years, creating a liquidity problem for Anbang, but the CEO refused to shrink Anbang’s balance sheet, instead creating even riskier funding sources by tapping the “insurance” market, breaking the law.This gave the opening to for the authorities to take over Anbang, and I fully expect the bulk of Anbang’s foreign assets to be put on the block. Given that the asset markets have risen the last 2 years, Anbang’s assets will likely to be above water after the sale (or at least break even). And reducing Anbang’s balance sheet will prevent the real insurance business from being impacted negatively, along with any systemic impact.This is a signal to all reckless corporations in China. If they present a clear and present danger to the stability of China’s financial system, the central authorities WILL step in to take action, if they do not take actions themselves first.The real impact, I believe, will be on the asset markets these institutions are involved in: off-shore real estate, equity, and leisure markets.",8,-0.0036616161616161587,0.25366161616161614,0.9929487062746949
1171,"China doesn’t really have a “low-cost manufacturing strategy”. No more than any other country in any case.Many folks perceive that China makes cheap junk just because that’s all they can do when in fact they are catering to their customers. High-end products are just as likely to come out of China as Germany or the U.S. and these things will cost nearly the same regardless of origin. Forget the brand, look at the product characteristics.I think that it is closer to the truth that China is more willing to make cheap stuff than anyone else (except for Vietnam and India of course) and as such often gets a poor rap because of it… but guess what… they not only don’t care that they are perceived that way, the embrace it.As far as low-cost manufacturing in and of itself, there are many more government subsidies in China than anywhere else and where they have been found to “dump” product the Chinese product suddenly becomes priced nearly equally with other, domestic production. There is also the perspective that China doesn’t recognize patents of other countries, but China isn’t the only one that does it… they have simply learned to time their introduction of any offending items to the affected countries until the patent is ready to expire… or if the item has a high enough margin they may introduce it prior to the expiration of protections and pay whatever they have to in order to grab some market share,",3,0.08160714285714288,0.4945408163265306,0.9744410858348063
1172,"No strategy is ever sustainable — literally none.Anyone who’s in business or manufacturing knows only too well that strategies have to be amended, modified, adapted, evolved or otherwise replaced altogether over time.Why? — Because times change and societies change, so the supply-and-demand picture changes too.A better way — the truer way — to look at things is whether the particular strategy is sustainable for the purpose for the expected timeframe.For instance, let’s say we are running a manufacturing company. Our strategy for the next 5 years would be focused on quick turnaround and low manpower costs but high-quality assembly and materials.Is that sustainable for the next 5 years, given the current sourcing and material costs to us? If yes, then it’s sustainable for that timeframe.In the meanwhile, we’ll have to come up with an alternative replacement strategy for the 5 years after this period — right?",3,0.11857142857142855,0.39690476190476187,0.9883160032121101
1173,Your assumption is not necessarily correct. See what Tim Cook has to say about the supply chain in China:,0,0.0,1.0,0.6984519393302216
1174,The cost of living in China’s big cities will definitely rise significantly in the near future. That is why the Chinese government is decentralizing many of its departments to suburban areas and also restructuring the economy to be more consumer-driven.China is not longer a place of cheap labor. Many manufacturing activities have moved to other countries in South East Asia such as Vietnam and Myanmar.The cost of living in China can be moderated by the following means:Moving to suburban or rural areasFree lancingCreating online busnessesHedging by value investingPractice urban farming,0,0.1323529411764706,0.3044117647058823,0.9848197521143485
1175,Based on report by China’s Ministry of Finance; the actual expenditure for science and technology in 2017 was RMB728.6 Billion (about USD115.1 Billion) about 3.6% of total expenditure of RMB20.333 Trillion (about USD3.2 Trillion); and about 11% higher than 2016.The following is the link if you could read Chinesehttp://m.mof.gov.cn/czsj/201801/...,2,0.0625,0.36250000000000004,0.02919032203072951
1176,"There’s already answer to stats.Thing is, this is not entirely for advancement. For 70 years, China not only have to advance and keep up with the current trend, but also make up to the lost time since Yuan Dynasty. And no, I do not think in science, you can skip any step just because you have textbooks.The funding is just started to be put in more and more for fundamental science. And science development is not solely depend on funding. Education and some luck also matters.So, I’m optimistic about the science and tech development in China, if this trend keeps going, but it would need time to run its full course.",0,0.225,0.5958333333333333,0.9834405592815142
1177,"2.12% in the year 2017, or 1.75 trillion yuan Renminbi, $275 billion.http://www.gov.cn/zhengce/2018-0...",4,0.0,0.0,0.056081799297692345
1178,"USA and China are big economies with huge consumption. So all the countries want to sell their manufactured products there as these countries have high demand.Now, exporting goods to USA, UK, China and the likes can be costly as these exports will have to compete against domestic goods which obviously aren't inefficient, unfinished or anything else but good enough to be used. Since the domestic producers of USA, UK too have access to good technology, skilled manpower, abundant resources and so forth.So what countries like China, Japan do to give an edge to their manufacturers (read: exporters to USA) is maintain an imbalance of payments. They buy a lot of foreign (read: US, UK) holdings so as to enlargen the US national debt. This huge debt encourages depreciation of US dollar which in turn helps the Chinese and Japanese exporters to sell their products as now they turn 'cheaper' in American markets contrary to the domestically produced goods!",6,0.2084375,0.40093750000000006,0.914027585002496
1179,"China learns the technology from west, and most low level jobs go to China. Then west can earn money by high end jobs. They even have no ability to produce their daily stuff at a reasonable price. China produce so many things that it can make the price rather low. It is common sense that producing 10000 sockets are cheaper than 100 sockets. That's why no country can replace China as another world factory.So if any country wants to learn how to manufacture, the best teacher is China. Maybe it is also the only reasonable teacher. Because they need the jobs transfered from China.China is actually teaching other countries. Because China need those poor countries to be richer, so that they can be bigger customers.Then how to manufacture? As the saying goes: build a road before you can be rich. You need good enough infrastructure to attract investment and roads to sell products. That's why China proposes one belt one road, providing money and experience to improve their infrastructure.I dont even bother to mention selling products. Because China is already an investor rather than a worker or retailer.",3,0.15842105263157893,0.4560526315789473,0.9915420221459683
1180,"As one mentioned “first world” is an outdated term.It used to be First world = developed capitalist nations2nd world = Communist nations that were semi-developed3 world - poor nations.Those type of terms have not been used since the 1980s.China is a medium income developing nation, even according to the Chinese government, and all international organizations.World Bank:Yet China remains a developing country (its per capita income is still a fraction of that in advanced countries) and its market reforms are incomplete. According to China’s current poverty standard (per capita rural net income of RMB 2,300 per year in 2010 constant prices), there were 55 million poor in rural areas in 2015.OverviewChinese Academic: Yiping Huang is a professor of economics at the National School of Development, Peking University.There’s no debate that China is a developing country, given its per capita gross domestic product. There are more Chinese people in poverty than the entire populations of Thailand or England. China has all the typical features of a developing country, including relatively high proportion of agricultural population and relative low level of production technology.China Is a Special Developing CountryThe People’s Daily (largest newspaper in China), interviewing government officialAs a developing country, China still has a long way to go to realize the goal of establishing a modern economic system and industrialized society,"" said Wan Zhe, chief economist with the International Cooperation Center of China'sNational Development and Reform Commission.China still behind developed economies",9,0.011442176870748295,0.2691360544217687,0.8149183442257055
1181,"I question if it is not a third world country. When I was in the outskirts of Beijing, third world was all I saw. The PRC is unquestionably more affluent now than during Mao but to those who claim China to be the world’s second bjggest economy forget or are unaware that the European Union opeates as a single entity. Furthermore, exports are only 1 indicator of financial stability. As far as per capita GDP, family PPP, standard of living, and long-term bank prospectus goes, China is far from the top. I have lived in both Hong Kong and Taiwan. Both are more financially and socially secure than the mainland.",10,0.15756302521008403,0.3978991596638655,0.7725084342619204
1182,"what makes China a first world country?Nothing, nothing makes or can make China a first world country.As Bohdan pointed oi, first world is a cold war term meaning US or US ally. China was second world (USSR ally) and then third world (non-aligned) during the cold war. That period is over so China will never be first world now (nor part of the Roman Empire )China is not a developed country yet in terma of HDI (human development index) nor GDP per capita. It may get there, but it isn't there yet.",0,-0.024999999999999994,0.37333333333333335,0.6031822555358913
